,id_resol,año,cargos,códigos,Empresa denunciada,Multas,Medidas correctivas,dec_fav_denunciante,cargos limpio
59,2688-2015/SPC-INDECOPI,2015,"En la denuncia se señaló lo siguiente:
(i) El 29 de marzo de 2013 entregó a Oltursa una maleta azul de 23 kilos de peso para ser transportada en su viaje en la ruta Lima Trujillo; sin embargo, al llegar a la ciudad de destino, el 30 de marzo de 2013, dicha maleta no se encontraba en la bodega del bus;
(ii) el equipaje extraviado contenía prendas de vestir, incluyendo zapatos, una cámara digital profesional, vinos, juguetes, perfumes y dinero en efectivo, que se encontraban valorizados en € 5 000,00. El personal de Oltursa le ofreció un resarcimiento de S/. 500,00, el cual rechazó; y,
(iii) al encontrarse disconforme con las medidas adoptadas por la denunciada, se apersonó a la Comisaría de La Noria para dejar constancia de los hechos, pero el personal de la policía únicamente anotó su manifestación como ocurrencias, por lo que el 20 de junio de 2013 solicitó que se registrara tal declaración como una denuncia y se prosiguiera con la investigación correspondiente.","ser2,ser13",EMPRESA DE TRANSPORTE TURÍSTICO OLANO S.A.,0,0,0,denuncia señaló siguiente i 29 marzo 2013 entregó oltursa maleta azul 23 kilos peso ser transportada viaje ruta lima trujillo embargo llegar ciudad destino 30 marzo 2013 dicha maleta encontraba bodega bus ii equipaje extraviado contenía prendas vestir incluyendo zapatos cámara digital profesional vinos juguetes perfumes dinero efectivo encontraban valorizados 5 000 00 personal oltursa ofreció resarcimiento s 500 00 rechazó iii encontrarse disconforme medidas adoptadas denunciada apersonó comisaría noria dejar constancia hechos personal policía únicamente anotó manifestación ocurrencias 20 junio 2013 solicitó registrara tal declaración denuncia prosiguiera investigación correspondiente
60,3676-2015/SPC-INDECOPI,2015,"Se presentó una denuncia alegando lo siguiente
(i) El 11 de febrero de 2014, aproximadamente a las 20:00 horas, abordó el bus de Transportes El Sol, en su terminal de Fiori Lima, con destino a Trujillo, entregando en la bodega, en calidad de equipaje, 4 fardos de 1.30 m x 80 cm, que contenían prendas de vestir, identificándolos con
los tickets Nº 016792, Nº 016793, Nº 016794 y Nº 016795; 
(ii) durante el viaje, el bus paraba frecuentemente hasta en zonas desérticas, lo cual era inusual; luego, a la altura de Huarmey se rumoreaba entre los pasajeros que la bodega estaba abierta; no obstante, el chofer se negó a detener el vehículo. Llegando a Casma se detuvo ante un patrullero de carretera y al bajar y dirigirse a la bodega el ayudante le indicó que faltaban 2 fardos suyos; y,
(iii) ante ello el 12 de febrero de 2014, presentó una denuncia policial en la Comisaría de Casma. Posteriormente, el 14 de febrero de 2014, suscribió un acta de conformidad de mercadería, junto con un representante de la denunciada, en el cual se dejó constancia que dicha empresa no entregó dos de sus fardos. ",ser2,EMPRESA DE TRANSPORTES EL SOL S.A.,2 UIT,0,1,presentó denuncia alegando siguiente i 11 febrero 2014 aproximadamente 20 00 horas abordó bus transportes sol terminal fiori lima destino trujillo entregando bodega calidad equipaje 4 fardos 1 30 m x 80 cm contenían prendas vestir identificándolos tickets n 016792 n 016793 n 016794 n 016795 ii viaje bus paraba frecuentemente zonas desérticas inusual luego altura huarmey rumoreaba pasajeros bodega abierta obstante chofer negó detener vehículo llegando casma detuvo patrullero carretera bajar dirigirse bodega ayudante indicó faltaban 2 fardos iii ello 12 febrero 2014 presentó denuncia policial comisaría casma posteriormente 14 febrero 2014 suscribió acta conformidad mercadería junto representante denunciada dejó constancia dicha empresa entregó dos fardos
61,3856-2015/SPC-INDECOPI,2015,"Se presentó una denuncia señalando que si bien contrató un servicio de transporte interprovincial con ruta Lima Piura, al llegar a su destino el 21 de octubre de 2014, el personal de la denunciada le informó que en el trayecto del viaje su equipaje había sido robado de la bodega del bus",ser1,"EMPRESA DE TRANSPORTES DE PASAJEROS Y
CARGA CAVASSA S.A.C",2 UIT,Dejada sin efecto,1,presentó denuncia señalando si bien contrató servicio transporte interprovincial ruta lima piura llegar destino 21 octubre 2014 personal denunciada informó trayecto viaje equipaje sido robado bodega bus
62,3905-2015/SPC-INDECOPI,2015,"En la denuncia se señaló que se contrató el servicio de transporte interprovincial con ruta Cajamarca Chota; sin embargo, debido a la obstrucción de la carretera en las inmediaciones de la ciudad de Bambamarca, optó por trasladarse en otro vehículo a la ciudad de Chota dejando su equipaje en la bodega del vehículo de la denunciada, pues personal del proveedor le indicó que resultaba imposible retirarlo por encontrarse llena la bodega. Finalmente, cuando fue a solicitarlo en la agencia de la ciudad de Chota, le informaron que su maleta no había llegado a la ciudad de destino. En ese sentido, solicitó en calidad de medida correctiva la devolución de su equipaje o su equivalente en dinero.",ser2,"EMPRESA DE TRANSPORTES ROYAL PALACE’S
S.A.",2 UIT,S/100,1,denuncia señaló contrató servicio transporte interprovincial ruta cajamarca chota embargo debido obstrucción carretera inmediaciones ciudad bambamarca optó trasladarse vehículo ciudad chota dejando equipaje bodega vehículo denunciada pues personal proveedor indicó resultaba imposible retirarlo encontrarse llena bodega finalmente solicitarlo agencia ciudad chota informaron maleta llegado ciudad destino solicitó calidad medida correctiva devolución equipaje equivalente dinero
63,0500-2014/SPC-INDECOPI,2014,"El 25 de enero de 2013, se denunció a Transporte Wari S.A.C.1, ante la Comisión de la Oficina Regional del Indecopi de Cusco , en tanto el bus que la trasportaba sufrió un accidente el 9 de enero de 2013, lo que
ocasionó además la pérdida de sus pertenencias ",ser3,Transportes Wari S.A.C.,4 UIT,0,1,25 enero 2013 denunció transporte wari s c 1 comisión oficina regional indecopi cusco bus trasportaba sufrió accidente 9 enero 2013 ocasionó además pérdida pertenencias
64,4303-2014/SPC-INDECOPI,2014,denunció a Empresa de Transportes Dora señalando que la denunciada extravió su equipaje que se encontraba en el bus en el que partió de la ciudad de Lima con destino a la ciudad de Piura.,ser2,EMPRESA DE TRANSPORTES DORA E.I.R.L.,0,0,0,denunció empresa transportes dora señalando denunciada extravió equipaje encontraba bus partió ciudad lima destino ciudad piura
65,4108-2014/SPC-INDECOPI,2014,"Se presento la denuncia a Empresa de Transportes El Expreso S.A.C. (en adelante, Transportes El Expreso) por infracción de la Ley 29571, Código de Protección y Defensa del Consumidor (en adelante, Código), señalando que contrató los servicios de Transportes El Expreso para la ruta Lima­Cajamarca; sin embargo, cuando arribó a su destino no le devolvieron su equipaje (un bulto con mercadería y una maleta).",ser2,EMPRESA DE TRANSPORTES EL EXPRESO S.A.C.,0,0,0,presento denuncia empresa transportes expreso s c adelante transportes expreso infracción ley 29571 código protección defensa consumidor adelante código señalando contrató servicios transportes expreso ruta lima cajamarca embargo arribó destino devolvieron equipaje bulto mercadería maleta
66,3968-2014/SPC-INDECOPI,2014,"Se presentó una denuncia alegando lo siguiente (i) Tomó los servicios de Cruz del Sur para trasladarse el 27 de mayo de 2013 de Chiclayo a Lima y el 28 de mayo de 2013 de Lima a Buenos Aires, llegando a su destino final el 1 de junio de 2013;
(ii) ya en la ciudad de Buenos Aires, cuando se disponía a recoger su equipaje, se dio con la sorpresa de que había sido víctima de hurto del mismo (junto con otros pasajeros), razón por la cual se procedió a interponer la denuncia correspondiente ante el Ministerio de Seguridad Policía de Seguridad Aeroportaria D.O.V. ­ Retiro ­ Buenos Aires. Asimismo, realizó el respectivo reclamo ante el encargado de laempresa, pero este solo se limitó a indicarle que se harían cargo del caso y que la oficina principal de Cruz del Sur se encontraba en el Perú;
(iii) el 17 de junio de 2013, al no tener respuesta de sus reclamos, decidió retornar al Perú con la finalidad de interponer también sus reclamos en dicho país, siendo que llegó a la ciudad de Chiclayo para tales efectos el 20 de junio de 2013;
(iv) al no tener una solución tampoco en Chiclayo, el 10 de setiembre de 2013 envió una carta notarial a la denunciada. Agregó que al día siguiente, la denunciada le respondió, pero solicitándole que presentara
el detalle del contenido de su equipaje así como los documentos que acreditaran el valor de los objetos supuestamente transportados en el mismo (boletas, facturas, etc.), siendo que dicho requerimiento le parecía absurdo porque tales documentos habían sido transportados dentro del equipaje extraviado;
(v) el 23 de setiembre de 2013, envió otra carta notarial a la empresa señalándole que el valor de los objetos extraviados, portados dentro del
equipaje, ascendían a S/. 12 000,00. Cruz del Sur, en respuesta, le solicitó que llenara una declaración jurada a fin que se procediera con la respectiva indemnización por la pérdida de su equipaje, conforme a lo dispuesto por el Reglamento Nacional de Administración de Transporte;
(vi) los hechos ocurridos le ocasionaron graves perjuicios morales y económicos dado que se encontraba mucho tiempo en Perú y su permanencia en el país le originó gastos 
(vii) por lo expuesto, solicitó que se ordenara a Cruz del Sur, como medidas correctivas, que le reembolsara las sumas antes mencionadas y le pagara las costas y costos del procedimiento.","ser2,ser7",TRANSPORTES CRUZ DEL SUR S.A.C.,1 UIT,0,1,presentó denuncia alegando siguiente i tomó servicios cruz sur trasladarse 27 mayo 2013 chiclayo lima 28 mayo 2013 lima buenos aires llegando destino final 1 junio 2013 ii ciudad buenos aires disponía recoger equipaje dio sorpresa sido víctima hurto mismo junto pasajeros razón procedió interponer denuncia correspondiente ministerio seguridad policía seguridad aeroportaria d v retiro buenos aires asimismo realizó respectivo reclamo encargado laempresa solo limitó indicarle harían cargo caso oficina principal cruz sur encontraba perú iii 17 junio 2013 tener respuesta reclamos decidió retornar perú finalidad interponer reclamos dicho país siendo llegó ciudad chiclayo tales efectos 20 junio 2013 iv tener solución tampoco chiclayo 10 setiembre 2013 envió carta notarial denunciada agregó día siguiente denunciada respondió solicitándole presentara detalle contenido equipaje así documentos acreditaran valor objetos supuestamente transportados mismo boletas facturas etc siendo dicho requerimiento parecía absurdo tales documentos sido transportados dentro equipaje extraviado v 23 setiembre 2013 envió carta notarial empresa señalándole valor objetos extraviados portados dentro equipaje ascendían s 12 000 00 cruz sur respuesta solicitó llenara declaración jurada fin procediera respectiva indemnización pérdida equipaje conforme dispuesto reglamento nacional administración transporte vi hechos ocurridos ocasionaron graves perjuicios morales económicos dado encontraba tiempo perú permanencia país originó gastos vii expuesto solicitó ordenara cruz sur medidas correctivas reembolsara sumas mencionadas pagara costas costos procedimiento
67,2834-2014/SPC-INDECOPI,2014,"la denuncia interpuesta por la Asociación Nacional de Productores Ecológicos del Perú   contra Turismo Erick El Rojo S.A.  por presunta infracción de la Ley 29571, Código de Protección y Defensa del Consumidor , en relación a la supuesta pérdida y/o robo de equipaje durante el viaje Huaráz ­ Lima del 6 de agosto de 2013,","ser2,ser1",TURISMO ERICK EL ROJO S.A.,0,0,0,denuncia interpuesta asociación nacional productores ecológicos perú turismo erick rojo s presunta infracción ley 29571 código protección defensa consumidor relación supuesta pérdida robo equipaje viaje huaráz lima 6 agosto 2013
68,2640-2014/SPC-INDECOPI,2014,"Se denuncia en que el 10 de agosto de 2013 entregó a la denunciada una maleta para ser transportada en su viaje de Lima a Trujillo; sin embargo, en el transcurso del viaje, dicha maleta fue sustraída de la bodega del vehículo. Asimismo, precisó que el equipaje extraviado contenía prendas de vestir valorizadas en S/. 1 500,00, dos botellas de whisky cuyo valor era S/. 500,00 y dinero en efectivo por el monto de S/. 6 300,00.",ser2,EMPRESA DE TRANSPORTES RONCO PERÚ S.A.C.,0,0,0,denuncia 10 agosto 2013 entregó denunciada maleta ser transportada viaje lima trujillo embargo transcurso viaje dicha maleta sustraída bodega vehículo asimismo precisó equipaje extraviado contenía prendas vestir valorizadas s 1 500 00 dos botellas whisky cuyo valor s 500 00 dinero efectivo monto s 6 300 00
